Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1984;21603.5354
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1985;21599.1609
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1986;20925.8656
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1987;20049.2065
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1988;19150.9103
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1989;19290.2078
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1990;18759.9593
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1991;17895.0613
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1992;17592.1427
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1993;16633.956
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1994;15919.0505
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1995;15953.2165
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1996;16039.7198
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1997;15656.5127
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1998;15885.7534
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1999;15833.0795
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2000;15881.9351
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2001;15799.2758
